MyFinalPosition,WinnerIndex,MyStrategy,MyPoints,EnemyStrategy2,EnemyPoints2,EnemyStrategy3,EnemyPoints3,EnemyStrategy4,EnemyPoints4,GameSeed,MyTotalWinsQty
4,4,SHOOTER,67,SHERIFF,32,SHOOTER,27,LOW_LAYER,4,1554607349,144
4,4,SHOOTER,50,SHERIFF,36,SHOOTER,44,LOW_LAYER,0,1554607350,144
4,4,SHOOTER,63,SHERIFF,41,SHOOTER,20,LOW_LAYER,6,1554607352,144
3,4,SHOOTER,49,SHERIFF,27,SHOOTER,54,LOW_LAYER,0,1554607354,144
4,2,SHOOTER,52,SHERIFF,16,SHOOTER,36,LOW_LAYER,26,1554607355,144
4,2,SHOOTER,53,SHERIFF,16,SHOOTER,40,LOW_LAYER,21,1554607356,144
4,4,SHOOTER,50,SHERIFF,31,SHOOTER,23,LOW_LAYER,0,1554607358,144
4,4,SHOOTER,65,SHERIFF,17,SHOOTER,38,LOW_LAYER,10,1554607359,144
2,4,SHOOTER,38,SHERIFF,50,SHOOTER,42,LOW_LAYER,26,1554607361,144
4,3,SHOOTER,62,SHERIFF,32,SHOOTER,29,LOW_LAYER,33,1554607362,144
2,4,SHOOTER,22,SHERIFF,24,SHOOTER,66,LOW_LAYER,18,1554607364,144
4,4,SHOOTER,71,SHERIFF,21,SHOOTER,48,LOW_LAYER,16,1554607365,144
3,4,SHOOTER,30,SHERIFF,17,SHOOTER,54,LOW_LAYER,3,1554607367,144
3,4,SHOOTER,52,SHERIFF,28,SHOOTER,72,LOW_LAYER,4,1554607369,144
1,1,SHOOTER,12,SHERIFF,32,SHOOTER,60,LOW_LAYER,26,1554607370,145
3,4,SHOOTER,50,SHERIFF,47,SHOOTER,55,LOW_LAYER,4,1554607371,145
4,4,SHOOTER,56,SHERIFF,26,SHOOTER,34,LOW_LAYER,14,1554607373,145
3,4,SHOOTER,22,SHERIFF,12,SHOOTER,61,LOW_LAYER,9,1554607375,145
2,4,SHOOTER,32,SHERIFF,36,SHOOTER,50,LOW_LAYER,12,1554607376,145
3,4,SHOOTER,22,SHERIFF,2,SHOOTER,54,LOW_LAYER,0,1554607378,145
3,2,SHOOTER,20,SHERIFF,1,SHOOTER,53,LOW_LAYER,4,1554607379,145
3,4,SHOOTER,44,SHERIFF,35,SHOOTER,51,LOW_LAYER,26,1554607380,145
2,4,SHOOTER,27,SHERIFF,48,SHOOTER,55,LOW_LAYER,0,1554607382,145
3,2,SHOOTER,41,SHERIFF,3,SHOOTER,55,LOW_LAYER,5,1554607383,145
3,2,SHOOTER,35,SHERIFF,16,SHOOTER,61,LOW_LAYER,18,1554607385,145
4,2,SHOOTER,60,SHERIFF,2,SHOOTER,42,LOW_LAYER,26,1554607386,145
4,4,SHOOTER,73,SHERIFF,19,SHOOTER,32,LOW_LAYER,6,1554607388,145
3,2,SHOOTER,51,SHERIFF,0,SHOOTER,53,LOW_LAYER,26,1554607389,145
4,2,SHOOTER,51,SHERIFF,10,SHOOTER,31,LOW_LAYER,12,1554607391,145
3,4,SHOOTER,43,SHERIFF,53,SHOOTER,34,LOW_LAYER,26,1554607392,145
3,4,SHOOTER,44,SHERIFF,26,SHOOTER,57,LOW_LAYER,3,1554607394,145
4,3,SHOOTER,56,SHERIFF,56,SHOOTER,18,LOW_LAYER,26,1554607395,145
4,4,SHOOTER,63,SHERIFF,31,SHOOTER,33,LOW_LAYER,3,1554607396,145
3,4,SHOOTER,27,SHERIFF,15,SHOOTER,62,LOW_LAYER,0,1554607398,145
2,4,SHOOTER,39,SHERIFF,58,SHOOTER,55,LOW_LAYER,4,1554607399,145
3,4,SHOOTER,46,SHERIFF,52,SHOOTER,31,LOW_LAYER,1,1554607401,145
3,4,SHOOTER,16,SHERIFF,6,SHOOTER,56,LOW_LAYER,0,1554607403,145
3,4,SHOOTER,48,SHERIFF,19,SHOOTER,54,LOW_LAYER,9,1554607404,145
4,3,SHOOTER,51,SHERIFF,36,SHOOTER,30,LOW_LAYER,39,1554607406,145
3,4,SHOOTER,33,SHERIFF,9,SHOOTER,62,LOW_LAYER,0,1554607407,145
4,4,SHOOTER,59,SHERIFF,10,SHOOTER,34,LOW_LAYER,1,1554607408,145
4,3,SHOOTER,66,SHERIFF,29,SHOOTER,13,LOW_LAYER,48,1554607410,145
4,4,SHOOTER,61,SHERIFF,23,SHOOTER,18,LOW_LAYER,2,1554607411,145
4,4,SHOOTER,55,SHERIFF,30,SHOOTER,31,LOW_LAYER,14,1554607413,145
4,4,SHOOTER,54,SHERIFF,40,SHOOTER,34,LOW_LAYER,2,1554607414,145
3,2,SHOOTER,50,SHERIFF,0,SHOOTER,53,LOW_LAYER,27,1554607416,145
3,2,SHOOTER,36,SHERIFF,15,SHOOTER,63,LOW_LAYER,16,1554607417,145
2,4,SHOOTER,31,SHERIFF,46,SHOOTER,53,LOW_LAYER,26,1554607419,145
2,4,SHOOTER,31,SHERIFF,54,SHOOTER,45,LOW_LAYER,0,1554607420,145
3,2,SHOOTER,37,SHERIFF,4,SHOOTER,50,LOW_LAYER,13,1554607422,145
4,4,SHOOTER,50,SHERIFF,37,SHOOTER,25,LOW_LAYER,18,1554607423,145
3,4,SHOOTER,32,SHERIFF,9,SHOOTER,58,LOW_LAYER,5,1554607425,145
4,2,SHOOTER,55,SHERIFF,0,SHOOTER,34,LOW_LAYER,15,1554607426,145
4,4,SHOOTER,58,SHERIFF,20,SHOOTER,50,LOW_LAYER,2,1554607428,145
4,4,SHOOTER,50,SHERIFF,6,SHOOTER,46,LOW_LAYER,2,1554607429,145
2,4,SHOOTER,30,SHERIFF,34,SHOOTER,62,LOW_LAYER,4,1554607431,145
4,4,SHOOTER,62,SHERIFF,21,SHOOTER,15,LOW_LAYER,6,1554607432,145
4,4,SHOOTER,55,SHERIFF,43,SHOOTER,6,LOW_LAYER,0,1554607434,145
4,4,SHOOTER,59,SHERIFF,28,SHOOTER,13,LOW_LAYER,4,1554607435,145
4,4,SHOOTER,53,SHERIFF,2,SHOOTER,49,LOW_LAYER,0,1554607437,145
2,4,SHOOTER,43,SHERIFF,51,SHOOTER,62,LOW_LAYER,26,1554607438,145
4,4,SHOOTER,52,SHERIFF,1,SHOOTER,25,LOW_LAYER,0,1554607440,145
4,4,SHOOTER,52,SHERIFF,36,SHOOTER,40,LOW_LAYER,2,1554607441,145
4,4,SHOOTER,56,SHERIFF,18,SHOOTER,40,LOW_LAYER,16,1554607443,145
1,1,SHOOTER,17,SHERIFF,50,SHOOTER,63,LOW_LAYER,26,1554607444,146
3,4,SHOOTER,43,SHERIFF,23,SHOOTER,62,LOW_LAYER,2,1554607445,146
3,2,SHOOTER,48,SHERIFF,2,SHOOTER,53,LOW_LAYER,27,1554607447,146
4,4,SHOOTER,52,SHERIFF,25,SHOOTER,46,LOW_LAYER,7,1554607448,146
3,4,SHOOTER,43,SHERIFF,33,SHOOTER,53,LOW_LAYER,27,1554607450,146
2,4,SHOOTER,20,SHERIFF,50,SHOOTER,44,LOW_LAYER,16,1554607451,146
4,4,SHOOTER,68,SHERIFF,26,SHOOTER,33,LOW_LAYER,3,1554607453,146
4,4,SHOOTER,60,SHERIFF,22,SHOOTER,13,LOW_LAYER,9,1554607455,146
3,4,SHOOTER,43,SHERIFF,32,SHOOTER,55,LOW_LAYER,26,1554607456,146
4,4,SHOOTER,51,SHERIFF,14,SHOOTER,39,LOW_LAYER,0,1554607457,146
4,4,SHOOTER,54,SHERIFF,39,SHOOTER,21,LOW_LAYER,16,1554607459,146
3,4,SHOOTER,57,SHERIFF,6,SHOOTER,64,LOW_LAYER,3,1554607460,146
4,3,SHOOTER,63,SHERIFF,43,SHOOTER,7,LOW_LAYER,43,1554607462,146
2,4,SHOOTER,11,SHERIFF,13,SHOOTER,54,LOW_LAYER,0,1554607463,146
4,4,SHOOTER,55,SHERIFF,12,SHOOTER,11,LOW_LAYER,0,1554607465,146
4,4,SHOOTER,64,SHERIFF,50,SHOOTER,25,LOW_LAYER,17,1554607466,146
4,4,SHOOTER,61,SHERIFF,40,SHOOTER,55,LOW_LAYER,0,1554607468,146
1,1,SHOOTER,25,SHERIFF,29,SHOOTER,50,LOW_LAYER,26,1554607469,147
4,4,SHOOTER,67,SHERIFF,49,SHOOTER,36,LOW_LAYER,4,1554607471,147
4,2,SHOOTER,54,SHERIFF,1,SHOOTER,43,LOW_LAYER,6,1554607472,147
3,4,SHOOTER,23,SHERIFF,4,SHOOTER,51,LOW_LAYER,0,1554607474,147
3,4,SHOOTER,60,SHERIFF,33,SHOOTER,61,LOW_LAYER,2,1554607475,147
4,4,SHOOTER,51,SHERIFF,38,SHOOTER,51,LOW_LAYER,16,1554607477,147
1,1,SHOOTER,28,SHERIFF,62,SHOOTER,57,LOW_LAYER,35,1554607479,148
2,4,SHOOTER,43,SHERIFF,56,SHOOTER,48,LOW_LAYER,9,1554607480,148
4,4,SHOOTER,54,SHERIFF,51,SHOOTER,50,LOW_LAYER,1,1554607482,148
4,4,SHOOTER,57,SHERIFF,9,SHOOTER,37,LOW_LAYER,1,1554607484,148
3,2,SHOOTER,30,SHERIFF,11,SHOOTER,50,LOW_LAYER,13,1554607485,148
3,4,SHOOTER,32,SHERIFF,30,SHOOTER,68,LOW_LAYER,0,1554607487,148
4,2,SHOOTER,56,SHERIFF,29,SHOOTER,31,LOW_LAYER,40,1554607488,148
3,2,SHOOTER,19,SHERIFF,1,SHOOTER,50,LOW_LAYER,8,1554607489,148
4,2,SHOOTER,60,SHERIFF,4,SHOOTER,35,LOW_LAYER,5,1554607491,148
1,1,SHOOTER,28,SHERIFF,60,SHOOTER,60,LOW_LAYER,34,1554607492,149
2,2,SHOOTER,41,SHERIFF,29,SHOOTER,58,LOW_LAYER,54,1554607494,149
3,4,SHOOTER,50,SHERIFF,23,SHOOTER,52,LOW_LAYER,5,1554607495,149
3,4,SHOOTER,32,SHERIFF,9,SHOOTER,63,LOW_LAYER,0,1554607497,149
1,1,SHOOTER,48,SHERIFF,59,SHOOTER,49,LOW_LAYER,52,1554607498,150
4,4,SHOOTER,50,SHERIFF,7,SHOOTER,21,LOW_LAYER,0,1554607500,150
3,4,SHOOTER,10,SHERIFF,8,SHOOTER,60,LOW_LAYER,0,1554607501,150
4,4,SHOOTER,52,SHERIFF,7,SHOOTER,40,LOW_LAYER,5,1554607502,150
2,4,SHOOTER,8,SHERIFF,26,SHOOTER,66,LOW_LAYER,4,1554607504,150
3,4,SHOOTER,22,SHERIFF,18,SHOOTER,56,LOW_LAYER,8,1554607505,150
3,4,SHOOTER,33,SHERIFF,8,SHOOTER,61,LOW_LAYER,2,1554607507,150
2,4,SHOOTER,5,SHERIFF,19,SHOOTER,54,LOW_LAYER,0,1554607508,150
3,2,SHOOTER,33,SHERIFF,9,SHOOTER,63,LOW_LAYER,25,1554607510,150
4,3,SHOOTER,52,SHERIFF,48,SHOOTER,4,LOW_LAYER,26,1554607511,150
3,3,SHOOTER,31,SHERIFF,52,SHOOTER,21,LOW_LAYER,26,1554607513,150
4,4,SHOOTER,52,SHERIFF,14,SHOOTER,30,LOW_LAYER,8,1554607514,150
4,4,SHOOTER,54,SHERIFF,16,SHOOTER,51,LOW_LAYER,9,1554607515,150
3,4,SHOOTER,16,SHERIFF,7,SHOOTER,55,LOW_LAYER,0,1554607517,150
4,4,SHOOTER,69,SHERIFF,30,SHOOTER,31,LOW_LAYER,0,1554607518,150
3,4,SHOOTER,45,SHERIFF,22,SHOOTER,54,LOW_LAYER,9,1554607520,150
4,2,SHOOTER,53,SHERIFF,13,SHOOTER,40,LOW_LAYER,24,1554607521,150
3,4,SHOOTER,33,SHERIFF,10,SHOOTER,61,LOW_LAYER,0,1554607523,150
4,2,SHOOTER,70,SHERIFF,6,SHOOTER,53,LOW_LAYER,27,1554607524,150
2,4,SHOOTER,7,SHERIFF,19,SHOOTER,52,LOW_LAYER,0,1554607526,150
4,2,SHOOTER,59,SHERIFF,6,SHOOTER,46,LOW_LAYER,19,1554607527,150
4,4,SHOOTER,50,SHERIFF,30,SHOOTER,47,LOW_LAYER,29,1554607529,150
4,4,SHOOTER,66,SHERIFF,21,SHOOTER,37,LOW_LAYER,6,1554607530,150
4,3,SHOOTER,74,SHERIFF,43,SHOOTER,19,LOW_LAYER,46,1554607532,150
3,4,SHOOTER,20,SHERIFF,3,SHOOTER,55,LOW_LAYER,0,1554607533,150
3,4,SHOOTER,47,SHERIFF,6,SHOOTER,50,LOW_LAYER,1,1554607535,150
4,4,SHOOTER,58,SHERIFF,20,SHOOTER,51,LOW_LAYER,1,1554607536,150
2,4,SHOOTER,31,SHERIFF,55,SHOOTER,68,LOW_LAYER,28,1554607538,150
1,1,SHOOTER,16,SHERIFF,27,SHOOTER,70,LOW_LAYER,17,1554607539,151
4,4,SHOOTER,59,SHERIFF,28,SHOOTER,29,LOW_LAYER,14,1554607541,151
1,1,SHOOTER,12,SHERIFF,34,SHOOTER,58,LOW_LAYER,26,1554607543,152
3,2,SHOOTER,21,SHERIFF,4,SHOOTER,74,LOW_LAYER,5,1554607544,152
4,4,SHOOTER,73,SHERIFF,18,SHOOTER,35,LOW_LAYER,4,1554607545,152
2,4,SHOOTER,33,SHERIFF,68,SHOOTER,55,LOW_LAYER,0,1554607547,152
4,4,SHOOTER,59,SHERIFF,12,SHOOTER,28,LOW_LAYER,5,1554607548,152
4,3,SHOOTER,52,SHERIFF,24,SHOOTER,9,LOW_LAYER,19,1554607550,152
4,2,SHOOTER,67,SHERIFF,9,SHOOTER,41,LOW_LAYER,13,1554607551,152
4,4,SHOOTER,70,SHERIFF,18,SHOOTER,38,LOW_LAYER,4,1554607553,152
4,4,SHOOTER,63,SHERIFF,21,SHOOTER,59,LOW_LAYER,13,1554607555,152
3,4,SHOOTER,61,SHERIFF,7,SHOOTER,62,LOW_LAYER,0,1554607556,152
2,4,SHOOTER,41,SHERIFF,56,SHOOTER,56,LOW_LAYER,29,1554607558,152
3,4,SHOOTER,53,SHERIFF,16,SHOOTER,55,LOW_LAYER,6,1554607559,152
4,4,SHOOTER,58,SHERIFF,24,SHOOTER,46,LOW_LAYER,2,1554607561,152
4,3,SHOOTER,69,SHERIFF,28,SHOOTER,16,LOW_LAYER,17,1554607563,152
2,4,SHOOTER,14,SHERIFF,21,SHOOTER,63,LOW_LAYER,6,1554607564,152
4,4,SHOOTER,63,SHERIFF,9,SHOOTER,29,LOW_LAYER,3,1554607566,152
4,4,SHOOTER,57,SHERIFF,1,SHOOTER,20,LOW_LAYER,0,1554607567,152
4,4,SHOOTER,51,SHERIFF,9,SHOOTER,39,LOW_LAYER,5,1554607568,152
2,4,SHOOTER,40,SHERIFF,50,SHOOTER,116,LOW_LAYER,28,1554607570,152
3,2,SHOOTER,28,SHERIFF,9,SHOOTER,50,LOW_LAYER,17,1554607572,152
4,3,SHOOTER,58,SHERIFF,4,SHOOTER,0,LOW_LAYER,16,1554607573,152
4,4,SHOOTER,55,SHERIFF,25,SHOOTER,24,LOW_LAYER,0,1554607574,152
2,4,SHOOTER,37,SHERIFF,54,SHOOTER,38,LOW_LAYER,1,1554607576,152
1,1,SHOOTER,18,SHERIFF,29,SHOOTER,61,LOW_LAYER,22,1554607577,153
3,2,SHOOTER,47,SHERIFF,24,SHOOTER,60,LOW_LAYER,25,1554607579,153
4,3,SHOOTER,50,SHERIFF,28,SHOOTER,0,LOW_LAYER,26,1554607581,153
2,4,SHOOTER,47,SHERIFF,55,SHOOTER,49,LOW_LAYER,31,1554607582,153
3,4,SHOOTER,11,SHERIFF,3,SHOOTER,64,LOW_LAYER,0,1554607584,153
3,2,SHOOTER,97,SHERIFF,56,SHOOTER,103,LOW_LAYER,82,1554607585,153
4,4,SHOOTER,55,SHERIFF,12,SHOOTER,8,LOW_LAYER,3,1554607587,153
4,2,SHOOTER,50,SHERIFF,15,SHOOTER,39,LOW_LAYER,26,1554607588,153
4,2,SHOOTER,64,SHERIFF,0,SHOOTER,32,LOW_LAYER,8,1554607589,153
4,2,SHOOTER,50,SHERIFF,6,SHOOTER,34,LOW_LAYER,14,1554607591,153
3,2,SHOOTER,42,SHERIFF,3,SHOOTER,65,LOW_LAYER,20,1554607592,153
4,2,SHOOTER,68,SHERIFF,32,SHOOTER,43,LOW_LAYER,65,1554607594,153
4,3,SHOOTER,50,SHERIFF,28,SHOOTER,0,LOW_LAYER,26,1554607596,153
4,4,SHOOTER,53,SHERIFF,8,SHOOTER,16,LOW_LAYER,1,1554607597,153
3,4,SHOOTER,23,SHERIFF,12,SHOOTER,61,LOW_LAYER,8,1554607598,153
4,4,SHOOTER,61,SHERIFF,19,SHOOTER,33,LOW_LAYER,17,1554607599,153
4,2,SHOOTER,66,SHERIFF,4,SHOOTER,51,LOW_LAYER,9,1554607601,153
4,4,SHOOTER,58,SHERIFF,30,SHOOTER,42,LOW_LAYER,0,1554607603,153
3,4,SHOOTER,38,SHERIFF,52,SHOOTER,14,LOW_LAYER,0,1554607604,153
4,2,SHOOTER,69,SHERIFF,12,SHOOTER,31,LOW_LAYER,18,1554607606,153
4,3,SHOOTER,66,SHERIFF,41,SHOOTER,36,LOW_LAYER,39,1554607607,153
3,4,SHOOTER,45,SHERIFF,8,SHOOTER,51,LOW_LAYER,0,1554607609,153
3,4,SHOOTER,46,SHERIFF,32,SHOOTER,73,LOW_LAYER,31,1554607610,153
3,4,SHOOTER,52,SHERIFF,16,SHOOTER,58,LOW_LAYER,4,1554607612,153
4,4,SHOOTER,50,SHERIFF,11,SHOOTER,17,LOW_LAYER,0,1554607613,153
4,4,SHOOTER,72,SHERIFF,21,SHOOTER,37,LOW_LAYER,0,1554607615,153
4,4,SHOOTER,57,SHERIFF,9,SHOOTER,38,LOW_LAYER,0,1554607616,153
4,4,SHOOTER,56,SHERIFF,21,SHOOTER,20,LOW_LAYER,7,1554607618,153
3,2,SHOOTER,23,SHERIFF,1,SHOOTER,52,LOW_LAYER,2,1554607619,153
4,3,SHOOTER,59,SHERIFF,26,SHOOTER,19,LOW_LAYER,26,1554607621,153
4,4,SHOOTER,52,SHERIFF,39,SHOOTER,35,LOW_LAYER,4,1554607622,153
3,4,SHOOTER,36,SHERIFF,12,SHOOTER,56,LOW_LAYER,0,1554607624,153
4,2,SHOOTER,89,SHERIFF,18,SHOOTER,27,LOW_LAYER,22,1554607625,153
3,4,SHOOTER,28,SHERIFF,21,SHOOTER,50,LOW_LAYER,5,1554607627,153
4,4,SHOOTER,52,SHERIFF,14,SHOOTER,34,LOW_LAYER,4,1554607628,153
4,4,SHOOTER,55,SHERIFF,26,SHOOTER,23,LOW_LAYER,0,1554607630,153
4,4,SHOOTER,53,SHERIFF,28,SHOOTER,23,LOW_LAYER,0,1554607631,153
2,4,SHOOTER,8,SHERIFF,9,SHOOTER,59,LOW_LAYER,2,1554607633,153
4,4,SHOOTER,62,SHERIFF,17,SHOOTER,40,LOW_LAYER,11,1554607634,153
3,4,SHOOTER,46,SHERIFF,18,SHOOTER,61,LOW_LAYER,5,1554607636,153
3,4,SHOOTER,21,SHERIFF,17,SHOOTER,59,LOW_LAYER,7,1554607637,153
3,4,SHOOTER,55,SHERIFF,43,SHOOTER,56,LOW_LAYER,2,1554607639,153
4,4,SHOOTER,54,SHERIFF,20,SHOOTER,53,LOW_LAYER,3,1554607640,153
3,4,SHOOTER,42,SHERIFF,11,SHOOTER,51,LOW_LAYER,0,1554607642,153
4,4,SHOOTER,51,SHERIFF,20,SHOOTER,45,LOW_LAYER,14,1554607643,153
4,2,SHOOTER,65,SHERIFF,2,SHOOTER,44,LOW_LAYER,19,1554607645,153
3,4,SHOOTER,33,SHERIFF,9,SHOOTER,57,LOW_LAYER,5,1554607646,153
3,4,SHOOTER,47,SHERIFF,32,SHOOTER,51,LOW_LAYER,26,1554607648,153
4,2,SHOOTER,66,SHERIFF,4,SHOOTER,60,LOW_LAYER,26,1554607649,153
4,3,SHOOTER,52,SHERIFF,39,SHOOTER,32,LOW_LAYER,33,1554607651,153
2,4,SHOOTER,25,SHERIFF,38,SHOOTER,60,LOW_LAYER,7,1554607652,153
4,4,SHOOTER,50,SHERIFF,21,SHOOTER,29,LOW_LAYER,4,1554607654,153
2,4,SHOOTER,7,SHERIFF,33,SHOOTER,58,LOW_LAYER,6,1554607655,153
3,2,SHOOTER,31,SHERIFF,3,SHOOTER,55,LOW_LAYER,15,1554607657,153
1,1,SHOOTER,27,SHERIFF,57,SHOOTER,69,LOW_LAYER,29,1554607658,154
3,2,SHOOTER,47,SHERIFF,11,SHOOTER,70,LOW_LAYER,28,1554607660,154
1,1,SHOOTER,0,SHERIFF,36,SHOOTER,65,LOW_LAYER,29,1554607661,155
4,3,SHOOTER,50,SHERIFF,27,SHOOTER,0,LOW_LAYER,1,1554607663,155
3,2,SHOOTER,30,SHERIFF,17,SHOOTER,61,LOW_LAYER,22,1554607664,155
4,2,SHOOTER,56,SHERIFF,6,SHOOTER,28,LOW_LAYER,14,1554607666,155
3,4,SHOOTER,41,SHERIFF,11,SHOOTER,52,LOW_LAYER,0,1554607667,155
4,3,SHOOTER,51,SHERIFF,27,SHOOTER,0,LOW_LAYER,26,1554607668,155
3,4,SHOOTER,45,SHERIFF,18,SHOOTER,66,LOW_LAYER,1,1554607670,155
3,4,SHOOTER,54,SHERIFF,13,SHOOTER,58,LOW_LAYER,5,1554607671,155
3,4,SHOOTER,36,SHERIFF,15,SHOOTER,53,LOW_LAYER,0,1554607673,155
2,4,SHOOTER,46,SHERIFF,53,SHOOTER,54,LOW_LAYER,3,1554607674,155
1,1,SHOOTER,14,SHERIFF,46,SHOOTER,70,LOW_LAYER,26,1554607676,156
4,4,SHOOTER,59,SHERIFF,19,SHOOTER,52,LOW_LAYER,0,1554607677,156
4,3,SHOOTER,52,SHERIFF,30,SHOOTER,17,LOW_LAYER,31,1554607679,156
2,4,SHOOTER,26,SHERIFF,39,SHOOTER,56,LOW_LAYER,9,1554607680,156
3,2,SHOOTER,37,SHERIFF,0,SHOOTER,62,LOW_LAYER,5,1554607682,156
4,4,SHOOTER,61,SHERIFF,41,SHOOTER,53,LOW_LAYER,1,1554607683,156
4,4,SHOOTER,56,SHERIFF,11,SHOOTER,32,LOW_LAYER,5,1554607685,156
3,4,SHOOTER,26,SHERIFF,12,SHOOTER,59,LOW_LAYER,7,1554607687,156
4,2,SHOOTER,54,SHERIFF,11,SHOOTER,49,LOW_LAYER,16,1554607688,156
4,4,SHOOTER,53,SHERIFF,22,SHOOTER,20,LOW_LAYER,9,1554607690,156
2,4,SHOOTER,31,SHERIFF,34,SHOOTER,59,LOW_LAYER,6,1554607691,156
3,4,SHOOTER,30,SHERIFF,16,SHOOTER,51,LOW_LAYER,7,1554607693,156
4,4,SHOOTER,67,SHERIFF,14,SHOOTER,49,LOW_LAYER,0,1554607694,156
4,2,SHOOTER,54,SHERIFF,0,SHOOTER,22,LOW_LAYER,2,1554607696,156
4,4,SHOOTER,56,SHERIFF,15,SHOOTER,31,LOW_LAYER,2,1554607697,156
4,4,SHOOTER,56,SHERIFF,17,SHOOTER,5,LOW_LAYER,0,1554607699,156
1,1,SHOOTER,24,SHERIFF,48,SHOOTER,58,LOW_LAYER,26,1554607700,157
2,4,SHOOTER,19,SHERIFF,34,SHOOTER,62,LOW_LAYER,15,1554607701,157
4,4,SHOOTER,56,SHERIFF,18,SHOOTER,4,LOW_LAYER,0,1554607703,157
2,4,SHOOTER,28,SHERIFF,49,SHOOTER,53,LOW_LAYER,26,1554607704,157
2,4,SHOOTER,21,SHERIFF,28,SHOOTER,55,LOW_LAYER,0,1554607706,157
4,4,SHOOTER,61,SHERIFF,38,SHOOTER,38,LOW_LAYER,19,1554607707,157
3,2,SHOOTER,49,SHERIFF,14,SHOOTER,71,LOW_LAYER,22,1554607709,157
4,3,SHOOTER,57,SHERIFF,38,SHOOTER,5,LOW_LAYER,30,1554607711,157
3,4,SHOOTER,33,SHERIFF,8,SHOOTER,59,LOW_LAYER,4,1554607712,157
4,4,SHOOTER,68,SHERIFF,22,SHOOTER,40,LOW_LAYER,0,1554607714,157
3,4,SHOOTER,34,SHERIFF,15,SHOOTER,55,LOW_LAYER,0,1554607715,157
3,4,SHOOTER,49,SHERIFF,44,SHOOTER,61,LOW_LAYER,2,1554607717,157
4,4,SHOOTER,59,SHERIFF,16,SHOOTER,3,LOW_LAYER,0,1554607718,157
4,4,SHOOTER,65,SHERIFF,47,SHOOTER,44,LOW_LAYER,26,1554607720,157
3,2,SHOOTER,38,SHERIFF,26,SHOOTER,59,LOW_LAYER,33,1554607721,157
4,2,SHOOTER,65,SHERIFF,0,SHOOTER,39,LOW_LAYER,26,1554607723,157
4,4,SHOOTER,64,SHERIFF,31,SHOOTER,20,LOW_LAYER,15,1554607724,157
2,4,SHOOTER,25,SHERIFF,26,SHOOTER,53,LOW_LAYER,0,1554607726,157
3,2,SHOOTER,10,SHERIFF,1,SHOOTER,65,LOW_LAYER,2,1554607727,157
4,4,SHOOTER,73,SHERIFF,64,SHOOTER,45,LOW_LAYER,26,1554607728,157
3,4,SHOOTER,45,SHERIFF,7,SHOOTER,52,LOW_LAYER,0,1554607730,157
4,4,SHOOTER,60,SHERIFF,39,SHOOTER,24,LOW_LAYER,7,1554607732,157
3,4,SHOOTER,40,SHERIFF,3,SHOOTER,61,LOW_LAYER,0,1554607733,157
4,4,SHOOTER,60,SHERIFF,11,SHOOTER,33,LOW_LAYER,0,1554607735,157
4,4,SHOOTER,51,SHERIFF,9,SHOOTER,18,LOW_LAYER,0,1554607736,157
4,4,SHOOTER,58,SHERIFF,17,SHOOTER,25,LOW_LAYER,4,1554607737,157
2,4,SHOOTER,16,SHERIFF,35,SHOOTER,52,LOW_LAYER,1,1554607739,157
4,4,SHOOTER,56,SHERIFF,26,SHOOTER,46,LOW_LAYER,2,1554607740,157
4,4,SHOOTER,53,SHERIFF,14,SHOOTER,11,LOW_LAYER,0,1554607742,157
3,4,SHOOTER,19,SHERIFF,2,SHOOTER,56,LOW_LAYER,1,1554607743,157
1,1,SHOOTER,34,SHERIFF,44,SHOOTER,61,LOW_LAYER,43,1554607745,158
4,4,SHOOTER,63,SHERIFF,20,SHOOTER,45,LOW_LAYER,2,1554607746,158
3,4,SHOOTER,16,SHERIFF,7,SHOOTER,52,LOW_LAYER,3,1554607748,158
2,2,SHOOTER,13,SHERIFF,0,SHOOTER,51,LOW_LAYER,14,1554607749,158
4,4,SHOOTER,54,SHERIFF,5,SHOOTER,19,LOW_LAYER,0,1554607751,158
4,3,SHOOTER,63,SHERIFF,45,SHOOTER,19,LOW_LAYER,29,1554607752,158
3,2,SHOOTER,47,SHERIFF,2,SHOOTER,52,LOW_LAYER,3,1554607753,158
2,4,SHOOTER,33,SHERIFF,37,SHOOTER,57,LOW_LAYER,3,1554607755,158
4,4,SHOOTER,56,SHERIFF,24,SHOOTER,37,LOW_LAYER,13,1554607756,158
3,4,SHOOTER,34,SHERIFF,32,SHOOTER,55,LOW_LAYER,9,1554607758,158
4,4,SHOOTER,64,SHERIFF,15,SHOOTER,48,LOW_LAYER,3,1554607760,158
3,2,SHOOTER,48,SHERIFF,11,SHOOTER,56,LOW_LAYER,15,1554607761,158
3,3,SHOOTER,42,SHERIFF,58,SHOOTER,4,LOW_LAYER,26,1554607763,158
3,4,SHOOTER,42,SHERIFF,5,SHOOTER,54,LOW_LAYER,3,1554607764,158
3,2,SHOOTER,21,SHERIFF,13,SHOOTER,50,LOW_LAYER,20,1554607766,158
1,1,SHOOTER,9,SHERIFF,32,SHOOTER,62,LOW_LAYER,27,1554607767,159
3,4,SHOOTER,32,SHERIFF,22,SHOOTER,55,LOW_LAYER,21,1554607768,159
2,4,SHOOTER,25,SHERIFF,34,SHOOTER,80,LOW_LAYER,17,1554607770,159
